Baseline 100%T,,Volume dithionite-0,,Volume dithionite-1,,Volume dithionite-2,,Volume dithionite-3,,Volume dithionite-4,,Volume dithionite-5,,Volume dithionite-6,,Volume dithionite-7,,Volume dithionite-8,,Volume dithionite-9,,Volume dithionite-10,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
656.0090332,0.01741351373,656.0090332,0.05844561756,656.0090332,0.05962915719,656.0090332,0.06469534338,656.0090332,0.06428203732,656.0090332,0.0617765896,656.0090332,0.06247801334,656.0090332,0.05994764343,656.0090332,0.06456679851,656.0090332,0.06519604474,656.0090332,0.06463918835,656.0090332,0.06627570838,
654.9848022,0.01680143178,654.9848022,0.05951831862,654.9848022,0.05979028717,654.9848022,0.06501371413,654.9848022,0.06513246149,654.9848022,0.06306433678,654.9848022,0.06262079626,654.9848022,0.05922088772,654.9848022,0.06584285945,654.9848022,0.06598377228,654.9848022,0.06419401616,654.9848022,0.06730145216,
653.9967651,0.01640301384,653.9967651,0.06002729386,653.9967651,0.06063945219,653.9967651,0.06677359343,653.9967651,0.06603964418,653.9967651,0.06395412236,653.9967651,0.06407365948,653.9967651,0.06063352898,653.9967651,0.06559004635,653.9967651,0.06681018323,653.9967651,0.06552517414,653.9967651,0.06839642674,
653.008606,0.01740669645,653.008606,0.05923483148,653.008606,0.05999320373,653.008606,0.06594390422,653.008606,0.06513808668,653.008606,0.06307534873,653.008606,0.06297542155,653.008606,0.06029678509,653.008606,0.06675967574,653.008606,0.06626807898,653.008606,0.06537911296,653.008606,0.06737169623,
651.9833984,0.01751044579,651.9833984,0.05960198864,651.9833984,0.06122675166,651.9833984,0.06603515148,651.9833984,0.06619258225,651.9833984,0.06312467903,651.9833984,0.06376964599,651.9833984,0.06149165332,651.9833984,0.06570970267,651.9833984,0.06612946093,651.9833984,0.06506867707,651.9833984,0.06763465703,
650.9945679,0.01739066467,650.9945679,0.06108314544,650.9945679,0.06152940914,650.9945679,0.06674455106,650.9945679,0.06610130519,650.9945679,0.0634521544,650.9945679,0.06368687749,650.9945679,0.06077460572,650.9945679,0.06644695252,650.9945679,0.06610389799,650.9945679,0.06566793472,650.9945679,0.06773605943,
650.0054932,0.01696486957,650.0054932,0.06159300357,650.0054932,0.0625699386,650.0054932,0.06816934794,650.0054932,0.06764651835,650.0054932,0.06550328434,650.0054932,0.06503557414,650.0054932,0.06238171458,650.0054932,0.06682708859,650.0054932,0.06710672379,650.0054932,0.06615427136,650.0054932,0.0694840923,
649.0161133,0.01703335159,649.0161133,0.06178840622,649.0161133,0.06193505228,649.0161133,0.06819140166,649.0161133,0.0680777207,649.0161133,0.06491111219,649.0161133,0.06459181756,649.0161133,0.06180613488,649.0161133,0.06730380654,649.0161133,0.06774426252,649.0161133,0.06701724976,649.0161133,0.06895202398,
647.9896851,0.01701421104,647.9896851,0.0625538826,647.9896851,0.06321480125,647.9896851,0.06874691695,647.9896851,0.06781630963,647.9896851,0.06534297019,647.9896851,0.06591660529,647.9896851,0.06277956814,647.9896851,0.06732980162,647.9896851,0.06783806533,647.9896851,0.06676981598,647.9896851,0.06924626976,
646.9997559,0.01669556648,646.9997559,0.06316757947,646.9997559,0.06414969265,646.9997559,0.06967034191,646.9997559,0.06858257949,646.9997559,0.06628119946,646.9997559,0.06603062898,646.9997559,0.06304173917,646.9997559,0.06995227188,646.9997559,0.06887836754,646.9997559,0.06715255976,646.9997559,0.07051342726,
646.0095215,0.01808331721,646.0095215,0.06188523024,646.0095215,0.06406442076,646.0095215,0.06918249279,646.0095215,0.06772144884,646.0095215,0.06543273479,646.0095215,0.0656689629,646.0095215,0.06281980127,646.0095215,0.06680356711,646.0095215,0.06831526011,646.0095215,0.06709627062,646.0095215,0.06944894791,
644.9821777,0.01746953651,644.9821777,0.06361923367,644.9821777,0.0648637116,644.9821777,0.0696702823,644.9821777,0.06939597428,644.9821777,0.06605640054,644.9821777,0.06614368409,644.9821777,0.06237203255,644.9821777,0.06899835914,644.9821777,0.06790679693,644.9821777,0.06812050194,644.9821777,0.07123903185,
643.991394,0.01719402149,643.991394,0.06428750604,643.991394,0.0658691898,643.991394,0.07109857351,643.991394,0.07003290206,643.991394,0.06769016385,643.991394,0.06750942022,643.991394,0.06360520422,643.991394,0.06942361593,643.991394,0.06899853796,643.991394,0.06916102767,643.991394,0.0706011951,
643.0002441,0.0169889871,643.0002441,0.06533250213,643.0002441,0.06636591256,643.0002441,0.07184060663,643.0002441,0.06989568472,643.0002441,0.06715201586,643.0002441,0.0675304383,643.0002441,0.06482740492,643.0002441,0.07065747678,643.0002441,0.06951592863,643.0002441,0.06966946274,643.0002441,0.07160995156,
642.0088501,0.01734319329,642.0088501,0.06550190598,642.0088501,0.06635161489,642.0088501,0.07244002074,642.0088501,0.07053596526,642.0088501,0.06756436825,642.0088501,0.06829075515,642.0088501,0.0646783635,642.0088501,0.07023308426,642.0088501,0.07002940029,642.0088501,0.06982272118,642.0088501,0.07138238102,
641.0171509,0.01796631888,641.0171509,0.06546397507,641.0171509,0.06686570495,641.0171509,0.07280569524,641.0171509,0.06996145844,641.0171509,0.06691996753,641.0171509,0.06691405177,641.0171509,0.06434886158,641.0171509,0.07003183663,641.0171509,0.07051821053,641.0171509,0.06954150647,641.0171509,0.07111336291,
639.9884644,0.01727969944,639.9884644,0.06731662154,639.9884644,0.06892906129,639.9884644,0.07433864474,639.9884644,0.07167503983,639.9884644,0.06856575608,639.9884644,0.06907021999,639.9884644,0.06559967995,639.9884644,0.07030949742,639.9884644,0.07168725133,639.9884644,0.07104427367,639.9884644,0.0725698173,
638.9961548,0.017831631,638.9961548,0.06701694429,638.9961548,0.06848528236,638.9961548,0.07407905906,638.9961548,0.07092255354,638.9961548,0.06787090003,638.9961548,0.06880638748,638.9961548,0.06516413391,638.9961548,0.07108878344,638.9961548,0.07108521461,638.9961548,0.07004181296,638.9961548,0.07261775434,
638.0036621,0.01759359799,638.0036621,0.06830950826,638.0036621,0.06821920723,638.0036621,0.07456743717,638.0036621,0.07238268107,638.0036621,0.069949992,638.0036621,0.06871847063,638.0036621,0.06628698856,638.0036621,0.07124400139,638.0036621,0.07173866779,638.0036621,0.0716984272,638.0036621,0.07347403467,
637.0108643,0.01774568297,637.0108643,0.06864967197,637.0108643,0.06933821738,637.0108643,0.07519470155,637.0108643,0.07221818715,637.0108643,0.06957620382,637.0108643,0.0693166554,637.0108643,0.06610251218,637.0108643,0.07177510113,637.0108643,0.07204966247,637.0108643,0.07101104409,637.0108643,0.0736553818,
636.0177002,0.01815513335,636.0177002,0.06832074374,636.0177002,0.06995966285,636.0177002,0.07496938854,636.0177002,0.07200043648,636.0177002,0.06973952055,636.0177002,0.06977085769,636.0177002,0.06705065817,636.0177002,0.07198836654,636.0177002,0.07208517194,636.0177002,0.07135153562,636.0177002,0.07332080603,
634.9875488,0.01797940396,634.9875488,0.06872229278,634.9875488,0.07028447837,634.9875488,0.07625291497,634.9875488,0.07322051376,634.9875488,0.06974152476,634.9875488,0.07032240182,634.9875488,0.06684728712,634.9875488,0.07297730446,634.9875488,0.07267941535,634.9875488,0.07158724219,634.9875488,0.07423491776,
633.9938965,0.017667301,633.9938965,0.07004908472,633.9938965,0.07083615661,633.9938965,0.07636141777,633.9938965,0.07402401417,633.9938965,0.07153263688,633.9938965,0.07079532743,633.9938965,0.06792162359,633.9938965,0.07278975099,633.9938965,0.07320470363,633.9938965,0.07277478278,633.9938965,0.07469706982,
632.9998779,0.01765306666,632.9998779,0.0706288442,632.9998779,0.07180456817,632.9998779,0.07755683362,632.9998779,0.07430144399,632.9998779,0.07096318156,632.9998779,0.07076885551,632.9998779,0.06826458126,632.9998779,0.07298900187,632.9998779,0.07389400154,632.9998779,0.073504664,632.9998779,0.07519543916,
632.0056152,0.01816225983,632.0056152,0.07046175748,632.0056152,0.07128478587,632.0056152,0.07736302912,632.0056152,0.07392340153,632.0056152,0.07117151469,632.0056152,0.07136013359,632.0056152,0.06799663603,632.0056152,0.07438761741,632.0056152,0.07362496108,632.0056152,0.07300461829,632.0056152,0.07551880181,
631.0112305,0.01803700998,631.0112305,0.07116474211,631.0112305,0.07278390229,631.0112305,0.07883668691,631.0112305,0.07452035695,631.0112305,0.07142030448,631.0112305,0.07184115797,631.0112305,0.06850659102,631.0112305,0.07413373888,631.0112305,0.07411325723,631.0112305,0.07329010218,631.0112305,0.07608359307,
630.0163574,0.01778767072,630.0163574,0.07146687061,630.0163574,0.07346475124,630.0163574,0.07819255441,630.0163574,0.07519063354,630.0163574,0.07273282111,630.0163574,0.07235974818,630.0163574,0.0698024109,630.0163574,0.0747770071,630.0163574,0.07476396859,630.0163574,0.07470721006,630.0163574,0.0765818581,
628.984436,0.01747543737,628.984436,0.07287527621,628.984436,0.07399774343,628.984436,0.08040998876,628.984436,0.07626782358,628.984436,0.07311692834,628.984436,0.07322559506,628.984436,0.07057274878,628.984436,0.07588563114,628.984436,0.07567496598,628.984436,0.07475111634,628.984436,0.07732328027,
627.9890747,0.0179488901,627.9890747,0.07249994576,627.9890747,0.07420012355,627.9890747,0.07934126258,627.9890747,0.07584749162,627.9890747,0.07371225208,627.9890747,0.07312452793,627.9890747,0.07037016004,627.9890747,0.07511427999,627.9890747,0.07481931895,627.9890747,0.07561580837,627.9890747,0.0771009475,
626.9934692,0.01791498065,626.9934692,0.07299463451,626.9934692,0.07500289381,626.9934692,0.0808224082,626.9934692,0.07553854585,626.9934692,0.07373706996,626.9934692,0.07395090163,626.9934692,0.07026515156,626.9934692,0.07634706795,626.9934692,0.07654579729,626.9934692,0.07559498399,626.9934692,0.07806420326,
625.9975586,0.0181193985,625.9975586,0.07321352512,625.9975586,0.07469175011,625.9975586,0.08100772649,625.9975586,0.07696277648,625.9975586,0.07447735965,625.9975586,0.07390014082,625.9975586,0.07068708539,625.9975586,0.07593391091,625.9975586,0.07583094388,625.9975586,0.07633185387,625.9975586,0.07824251801,
625.0014038,0.01812981628,625.0014038,0.07470819354,625.0014038,0.0763868764,625.0014038,0.08180037141,625.0014038,0.07752747089,625.0014038,0.07356700301,625.0014038,0.07434697449,625.0014038,0.0714545995,625.0014038,0.07719749957,625.0014038,0.07684127986,625.0014038,0.0765812397,625.0014038,0.07897467166,
624.0050049,0.01788503677,624.0050049,0.07506938279,624.0050049,0.07637804747,624.0050049,0.0827331841,624.0050049,0.07792492211,624.0050049,0.07543921471,624.0050049,0.07533279806,624.0050049,0.07255965471,624.0050049,0.07795735449,624.0050049,0.07728827,624.0050049,0.0768443644,624.0050049,0.07925485075,
623.0082397,0.01868102141,623.0082397,0.0748026818,623.0082397,0.07682382315,623.0082397,0.08222890645,623.0082397,0.0776347667,623.0082397,0.07459995896,623.0082397,0.07477959245,623.0082397,0.07167018205,623.0082397,0.07724834234,623.0082397,0.07741048187,623.0082397,0.07700815052,623.0082397,0.07887036353,
622.0112915,0.01845945604,622.0112915,0.07572802901,622.0112915,0.07670795172,622.0112915,0.08168056607,622.0112915,0.07793734223,622.0112915,0.07504307479,622.0112915,0.07503332198,622.0112915,0.07201880217,622.0112915,0.07776036114,622.0112915,0.07796032727,622.0112915,0.07743721455,622.0112915,0.07992047071,
621.0140381,0.01764009893,621.0140381,0.07653165609,621.0140381,0.07870218158,621.0140381,0.08445477486,621.0140381,0.07917907834,621.0140381,0.07660140097,621.0140381,0.07630753517,621.0140381,0.07290678471,621.0140381,0.07920635492,621.0140381,0.07852488756,621.0140381,0.07866939157,621.0140381,0.08055449277,
620.0164185,0.01881632395,620.0164185,0.07549566776,620.0164185,0.07774537802,620.0164185,0.08377382159,620.0164185,0.07934837788,620.0164185,0.07625488937,620.0164185,0.0764162913,620.0164185,0.07330134511,620.0164185,0.07800533623,620.0164185,0.07868725806,620.0164185,0.07770633698,620.0164185,0.08027612418,
618.9816895,0.01890948601,618.9816895,0.07650469989,618.9816895,0.07824788243,618.9816895,0.08464060724,618.9816895,0.07901336253,618.9816895,0.07617973536,618.9816895,0.07591423392,618.9816895,0.07269009203,618.9816895,0.07948344946,618.9816895,0.07874649763,618.9816895,0.0785035193,618.9816895,0.08002279699,
617.9835205,0.01891454309,617.9835205,0.077059865,617.9835205,0.0787826851,617.9835205,0.08528155833,617.9835205,0.08019052446,617.9835205,0.07689772546,617.9835205,0.07719141245,617.9835205,0.07390922308,617.9835205,0.07905295491,617.9835205,0.07916855067,617.9835205,0.07883094251,617.9835205,0.08047494292,
616.9851685,0.01877250709,616.9851685,0.07803944498,616.9851685,0.07893266529,616.9851685,0.08641543239,616.9851685,0.08014867455,616.9851685,0.07727787644,616.9851685,0.07704762369,616.9851685,0.07366814464,616.9851685,0.08017766476,616.9851685,0.08001433313,616.9851685,0.07896256447,616.9851685,0.08130335808,
615.9865723,0.01850370131,615.9865723,0.07843390107,615.9865723,0.08042254299,615.9865723,0.08611045778,615.9865723,0.08142589033,615.9865723,0.07853549719,615.9865723,0.07788413763,615.9865723,0.07525829226,615.9865723,0.08089235425,615.9865723,0.08039606363,615.9865723,0.08054772764,615.9865723,0.08259919286,
614.9876709,0.01832210459,614.9876709,0.07950555533,614.9876709,0.08037815243,614.9876709,0.08764138818,614.9876709,0.08156645298,614.9876709,0.07786121964,614.9876709,0.07878532261,614.9876709,0.07584200799,614.9876709,0.08169256896,614.9876709,0.0819209516,614.9876709,0.08060055226,614.9876709,0.08340378851,
613.9884644,0.01954658888,613.9884644,0.07868527621,613.9884644,0.08023367822,613.9884644,0.0863217935,613.9884644,0.08150858432,613.9884644,0.07854098827,613.9884644,0.07780814171,613.9884644,0.07529551536,613.9884644,0.08111339062,613.9884644,0.08026045561,613.9884644,0.0802186653,613.9884644,0.08217123151,
612.9890137,0.01884587109,612.9890137,0.08069461584,612.9890137,0.08220103383,612.9890137,0.08882797509,612.9890137,0.08245876431,612.9890137,0.07910646498,612.9890137,0.07927887142,612.9890137,0.07632083446,612.9890137,0.08200273663,612.9890137,0.08239160478,612.9890137,0.08159728348,612.9890137,0.08380693942,
611.9893188,0.01934607141,611.9893188,0.08070518076,611.9893188,0.08153581619,611.9893188,0.08849616349,611.9893188,0.08203328401,611.9893188,0.08019348234,611.9893188,0.07994238287,611.9893188,0.07653933764,611.9893188,0.08173927665,611.9893188,0.08204463124,611.9893188,0.08165816963,611.9893188,0.08354768902,
610.9892578,0.01856934652,610.9892578,0.08218111098,610.9892578,0.08427479863,610.9892578,0.0905604884,610.9892578,0.08400186151,610.9892578,0.08140712976,610.9892578,0.08090030402,610.9892578,0.0775103569,610.9892578,0.08415723592,610.9892578,0.08385814726,610.9892578,0.08318791538,610.9892578,0.08572877944,
609.9890747,0.01913866587,609.9890747,0.08224414289,609.9890747,0.08403179049,609.9890747,0.08978598565,609.9890747,0.08434351534,609.9890747,0.08166132122,609.9890747,0.08121268451,609.9890747,0.0781609118,609.9890747,0.08358851075,609.9890747,0.08383215219,609.9890747,0.0832202062,609.9890747,0.08537589014,
608.9885254,0.01926580258,608.9885254,0.08305237442,608.9885254,0.08453791589,608.9885254,0.09055417031,608.9885254,0.08473049104,608.9885254,0.0816179961,608.9885254,0.08164916933,608.9885254,0.07880484313,608.9885254,0.08435061574,608.9885254,0.08431368321,608.9885254,0.08416318148,608.9885254,0.08592348546,
607.9877319,0.01964207552,607.9877319,0.08338857442,607.9877319,0.08500829339,607.9877319,0.09140975773,607.9877319,0.08538565785,607.9877319,0.08258958161,607.9877319,0.08190084994,607.9877319,0.07913363725,607.9877319,0.08497530222,607.9877319,0.08439469337,607.9877319,0.08414448053,607.9877319,0.08651853353,
606.9866943,0.0187378563,606.9866943,0.08475996554,606.9866943,0.08679031581,606.9866943,0.09304808825,606.9866943,0.08674460649,606.9866943,0.08359946311,606.9866943,0.08399538696,606.9866943,0.08097138256,606.9866943,0.08616427332,606.9866943,0.08690033853,606.9866943,0.08600296825,606.9866943,0.08787584305,
605.9852905,0.01935586892,605.9852905,0.08541997522,605.9852905,0.08713591099,605.9852905,0.09342800826,605.9852905,0.08747196198,605.9852905,0.08470374346,605.9852905,0.08438356221,605.9852905,0.08094035089,605.9852905,0.08684074134,605.9852905,0.0866619572,605.9852905,0.08605813235,605.9852905,0.08812282234,
604.9837646,0.01915543899,604.9837646,0.08702370524,604.9837646,0.08881171048,604.9837646,0.09411961585,604.9837646,0.08773876727,604.9837646,0.08520261943,604.9837646,0.08518658578,604.9837646,0.08188904077,604.9837646,0.08751755953,604.9837646,0.08784969896,604.9837646,0.08725918829,604.9837646,0.08920316398,
603.9818726,0.01956527308,603.9818726,0.08722820878,603.9818726,0.08865881711,603.9818726,0.09419128299,603.9818726,0.08848448843,603.9818726,0.08613343537,603.9818726,0.08575328439,603.9818726,0.08266422898,603.9818726,0.08832085878,603.9818726,0.08813448995,603.9818726,0.08721618354,603.9818726,0.08968493342,
603.0168457,0.01916314848,603.0168457,0.08855285496,603.0168457,0.0899233222,603.0168457,0.09576618671,603.0168457,0.08981561661,603.0168457,0.08698461205,603.0168457,0.08695400506,603.0168457,0.08415041864,603.0168457,0.08924980462,603.0168457,0.08961432427,603.0168457,0.08879761398,603.0168457,0.09104471654,
602.0144653,0.01915630512,602.0144653,0.08979957551,602.0144653,0.09091697633,602.0144653,0.09594537318,602.0144653,0.09051300585,602.0144653,0.08885011077,602.0144653,0.08786585927,602.0144653,0.08446920663,602.0144653,0.0902640298,602.0144653,0.09033630788,602.0144653,0.08948471397,602.0144653,0.09125028551,
601.0118408,0.0190366637,601.0118408,0.0908620581,601.0118408,0.09235942364,601.0118408,0.09788622707,601.0118408,0.09201397002,601.0118408,0.08944746852,601.0118408,0.08961626142,601.0118408,0.08600883931,601.0118408,0.0908792913,601.0118408,0.09144911915,601.0118408,0.09088924527,601.0118408,0.09321890026,
600.0089111,0.01901091821,600.0089111,0.09232605994,600.0089111,0.09334404022,600.0089111,0.09770604968,600.0089111,0.09321437776,600.0089111,0.09120803326,600.0089111,0.09063967317,600.0089111,0.08771468699,600.0089111,0.09289144725,600.0089111,0.09199260175,600.0089111,0.09200283885,600.0089111,0.09386236221,
599.0057373,0.01887942106,599.0057373,0.09358608723,599.0057373,0.09535739571,599.0057373,0.1001000404,599.0057373,0.09409373999,599.0057373,0.09270393848,599.0057373,0.09167712927,599.0057373,0.08892882615,599.0057373,0.09434987605,599.0057373,0.09418890625,599.0057373,0.09311707318,599.0057373,0.095305264,
598.0023804,0.01863351651,598.0023804,0.09474883229,598.0023804,0.09672156721,598.0023804,0.1012672037,598.0023804,0.09638335556,598.0023804,0.09413973987,598.0023804,0.09365718812,598.0023804,0.09094646573,598.0023804,0.0956601873,598.0023804,0.09591007978,598.0023804,0.09489100426,598.0023804,0.09691104293,
596.9986572,0.01941769198,596.9986572,0.09558508545,596.9986572,0.09708415717,596.9986572,0.1014324203,596.9986572,0.09660051763,596.9986572,0.09425891191,596.9986572,0.09455643594,596.9986572,0.09092498571,596.9986572,0.0968388617,596.9986572,0.09659457207,596.9986572,0.0955028981,596.9986572,0.09717079252,
595.9946899,0.01904128864,595.9946899,0.0974727124,595.9946899,0.09855188429,595.9946899,0.1027524695,595.9946899,0.09828822315,595.9946899,0.09632049501,595.9946899,0.09601188451,595.9946899,0.09303468466,595.9946899,0.09878001362,595.9946899,0.09794706851,595.9946899,0.09694799781,595.9946899,0.09880949557,
594.9904175,0.01872309856,594.9904175,0.09854242951,594.9904175,0.1002096087,594.9904175,0.1045147106,594.9904175,0.1002048776,594.9904175,0.0983094871,594.9904175,0.0983158797,594.9904175,0.09495455772,594.9904175,0.1004492491,594.9904175,0.1004479453,594.9904175,0.09905190766,594.9904175,0.1011385843,
593.9859619,0.01946755685,593.9859619,0.1002063826,593.9859619,0.1005031466,593.9859619,0.1046543866,593.9859619,0.101049751,593.9859619,0.09935234487,593.9859619,0.09937046468,593.9859619,0.09538454562,593.9859619,0.1009293869,593.9859619,0.1004043967,593.9859619,0.09980315715,593.9859619,0.1015396789,
593.0184937,0.0188198369,593.0184937,0.1019935906,593.0184937,0.1029917821,593.0184937,0.1071743518,593.0184937,0.1029822379,593.0184937,0.1012065187,593.0184937,0.1014824808,593.0184937,0.09809798747,593.0184937,0.1033724919,593.0184937,0.1025795788,593.0184937,0.1021979228,593.0184937,0.1034625843,
592.0134888,0.01861438528,592.0134888,0.1040154025,592.0134888,0.1047181264,592.0134888,0.1084291562,592.0134888,0.1050774083,592.0134888,0.1038568243,592.0134888,0.1038314477,592.0134888,0.1000340655,592.0134888,0.105174683,592.0134888,0.1046047136,592.0134888,0.1042982563,592.0134888,0.1059926748,
591.0082397,0.0188752301,591.0082397,0.1056141183,591.0082397,0.106734097,591.0082397,0.1097346172,591.0082397,0.1069092155,591.0082397,0.1054994836,591.0082397,0.1055851728,591.0082397,0.1013128683,591.0082397,0.1075106338,591.0082397,0.1067051366,591.0082397,0.1059929058,591.0082397,0.1071313471,
590.0026855,0.01898176409,590.0026855,0.1079699025,590.0026855,0.1081132442,590.0026855,0.1114724427,590.0026855,0.1085533127,590.0026855,0.107478939,590.0026855,0.1069010347,590.0026855,0.1030356586,590.0026855,0.1085873172,590.0026855,0.1077049449,590.0026855,0.1067700759,590.0026855,0.1081869304,
588.9968872,0.01871118136,588.9968872,0.1090837568,588.9968872,0.110118784,588.9968872,0.1133418679,588.9968872,0.110839054,588.9968872,0.1089827716,588.9968872,0.1083965972,588.9968872,0.1053626686,588.9968872,0.1107167825,588.9968872,0.109727256,588.9968872,0.1091177016,588.9968872,0.1107058227,
587.9909058,0.01869415492,587.9909058,0.1121107712,587.9909058,0.1122197583,587.9909058,0.1146274507,587.9909058,0.112567015,587.9909058,0.1115405038,587.9909058,0.110347636,587.9909058,0.1069538891,587.9909058,0.1123193875,587.9909058,0.1110988781,587.9909058,0.1107431352,587.9909058,0.1123604253,
586.9845581,0.01868475042,586.9845581,0.1135822758,586.9845581,0.1136403158,586.9845581,0.1163551882,586.9845581,0.1139206663,586.9845581,0.1130669639,586.9845581,0.1128216013,586.9845581,0.1087280735,586.9845581,0.114795737,586.9845581,0.1143004373,586.9845581,0.1123860106,586.9845581,0.1140656173,
586.0153198,0.01863176003,586.0153198,0.1161525398,586.0153198,0.1159393042,586.0153198,0.1183759496,586.0153198,0.116232805,586.0153198,0.1149708331,586.0153198,0.114255473,586.0153198,0.1107435375,586.0153198,0.1160213947,586.0153198,0.1157118753,586.0153198,0.1139733642,586.0153198,0.1161699593,
585.0084839,0.01863430068,585.0084839,0.1181553006,585.0084839,0.1187008098,585.0084839,0.1200294793,585.0084839,0.1176514998,585.0084839,0.1165514961,585.0084839,0.1165104359,585.0084839,0.1122253239,585.0084839,0.1186562777,585.0084839,0.1175427362,585.0084839,0.1161428317,585.0084839,0.1181824505,
584.0014648,0.01894060709,584.0014648,0.1200829595,584.0014648,0.1198385507,584.0014648,0.1211471632,584.0014648,0.1199427694,584.0014648,0.1191944182,584.0014648,0.1187896878,584.0014648,0.1142904684,584.0014648,0.119874537,584.0014648,0.1189426407,584.0014648,0.1180094182,584.0014648,0.1195999011,
582.9941406,0.01802805066,582.9941406,0.1235338524,582.9941406,0.122725375,582.9941406,0.1248622239,582.9941406,0.1225730702,582.9941406,0.121545054,582.9941406,0.12096145,582.9941406,0.1174535379,582.9941406,0.1223655418,582.9941406,0.1222836897,582.9941406,0.1208412573,582.9941406,0.1216079369,
581.9865723,0.01837144047,581.9865723,0.1246029362,581.9865723,0.1241999269,581.9865723,0.1257828474,581.9865723,0.1244346648,581.9865723,0.1240220964,581.9865723,0.1230536774,581.9865723,0.1189985052,581.9865723,0.1248780265,581.9865723,0.1240672916,581.9865723,0.1218072921,581.9865723,0.1240361184,
581.0160522,0.01843860559,581.0160522,0.1269402951,581.0160522,0.1269319355,581.0160522,0.1271242797,581.0160522,0.1260707378,581.0160522,0.1255456507,581.0160522,0.1250515133,581.0160522,0.1211190075,581.0160522,0.1262726039,581.0160522,0.1266269833,581.0160522,0.1245120019,581.0160522,0.125376597,
580.0080566,0.01795380004,580.0080566,0.1298960596,580.0080566,0.1294183582,580.0080566,0.1292859614,580.0080566,0.1286662221,580.0080566,0.1284208596,580.0080566,0.1275943518,580.0080566,0.1241264343,580.0080566,0.1296181828,580.0080566,0.1278000474,580.0080566,0.126853615,580.0080566,0.1284775138,
578.9996948,0.01815370284,578.9996948,0.1317421496,578.9996948,0.1313470006,578.9996948,0.1322447062,578.9996948,0.130731225,578.9996948,0.1308370531,578.9996948,0.1300597489,578.9996948,0.1258801073,578.9996948,0.1315786988,578.9996948,0.1306528598,578.9996948,0.1290153116,578.9996948,0.1303914487,
577.9911499,0.01834268123,577.9911499,0.1339493245,577.9911499,0.1334433407,577.9911499,0.1334019154,577.9911499,0.1331216544,577.9911499,0.1331467628,577.9911499,0.1325037926,577.9911499,0.1282825768,577.9911499,0.1340324581,577.9911499,0.1325844675,577.9911499,0.1311926693,577.9911499,0.1328188628,
576.9822998,0.01778788678,576.9822998,0.1366705298,576.9822998,0.1363349706,576.9822998,0.1361237019,576.9822998,0.1361949295,576.9822998,0.1360474229,576.9822998,0.1348946542,576.9822998,0.1315259933,576.9822998,0.1371828765,576.9822998,0.136598736,576.9822998,0.133954078,576.9822998,0.1359932423,
576.0106201,0.01805751771,576.0106201,0.1387259513,576.0106201,0.137802884,576.0106201,0.1376000792,576.0106201,0.1386042237,576.0106201,0.1387028247,576.0106201,0.1386015564,576.0106201,0.1342232078,576.0106201,0.1400412917,576.0106201,0.1387632936,576.0106201,0.1370590627,576.0106201,0.1383169293,
575.0012207,0.01773069054,575.0012207,0.1415161937,575.0012207,0.1402844042,575.0012207,0.1397938281,575.0012207,0.1420431882,575.0012207,0.142027244,575.0012207,0.1406835169,575.0012207,0.136897251,575.0012207,0.1426343769,575.0012207,0.1420987993,575.0012207,0.1398502886,575.0012207,0.1412449032,
573.9916382,0.01796763949,573.9916382,0.143625319,573.9916382,0.1418121457,573.9916382,0.1417144239,573.9916382,0.1443863362,573.9916382,0.1450984925,573.9916382,0.1439052969,573.9916382,0.1406129748,573.9916382,0.1457828283,573.9916382,0.1442778856,573.9916382,0.1428312063,573.9916382,0.1440262198,
572.9818115,0.01763281971,572.9818115,0.1458533406,572.9818115,0.145151183,572.9818115,0.1436242014,572.9818115,0.1476358175,572.9818115,0.1477360129,572.9818115,0.1471708566,572.9818115,0.1433420479,572.9818115,0.14968808,572.9818115,0.1480783224,572.9818115,0.1463496983,572.9818115,0.1476546079,
572.0091553,0.01783079468,572.0091553,0.1476092339,572.0091553,0.1462454647,572.0091553,0.1448649615,572.0091553,0.1502582431,572.0091553,0.1513552517,572.0091553,0.1506379843,572.0091553,0.1462533921,572.0091553,0.1520767808,572.0091553,0.1506230086,572.0091553,0.1495637894,572.0091553,0.1502216458,
570.9988403,0.01771451347,570.9988403,0.1496409476,570.9988403,0.1481298804,570.9988403,0.1471042782,570.9988403,0.1546933055,570.9988403,0.155416891,570.9988403,0.1543164104,570.9988403,0.1504317671,570.9988403,0.1561700106,570.9988403,0.1553654671,570.9988403,0.1531250924,570.9988403,0.1542105526,
569.9882813,0.01693814062,569.9882813,0.1518415511,569.9882813,0.1507747471,569.9882813,0.1504324973,569.9882813,0.160437122,569.9882813,0.1610864699,569.9882813,0.1603614241,569.9882813,0.1566891521,569.9882813,0.1623612493,569.9882813,0.1612614393,569.9882813,0.1588014364,569.9882813,0.1602740437,
